room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
14332,55772,Entire home/apt,,Hôpital-Saint-Louis,153,5.0,2,1.0,144.0,4.0,48.872661,2.366844,2015-03-02 09:58:22.038
14399,6792,Entire home/apt,,Roquette,1,5.0,4,0.0,186.0,3.0,48.855526,2.375672,2015-03-01 12:40:22.925
14540,57150,Entire home/apt,,Mail,3,5.0,3,2.0,101.0,14.0,48.869995,2.345584,2015-03-02 04:32:29.302
14757,57954,Entire home/apt,,Clignancourt,54,4.5,3,,108.0,3.0,48.890522,2.344533,2015-03-02 00:14:56.983
14845,58357,Entire home/apt,,Notre-Dame,162,5.0,4,,144.0,3.0,48.850925,2.355018,2015-03-02 10:06:00.763
14862,58452,Entire home/apt,,Porte-Saint-Denis,25,4.5,2,1.0,87.0,3.0,48.87249,2.352117,2015-03-01 06:58:14.003
14897,58619,Entire home/apt,,Salpêtrière,39,4.5,4,1.0,187.0,3.0,48.838485,2.357632,2015-03-01 10:57:00.925
14941,58819,Entire home/apt,,Grandes-Carrières,7,5.0,3,1.0,87.0,,48.883652,2.33477,2015-03-01 16:08:25.582
15383,60248,Entire home/apt,,Clignancourt,45,5.0,3,1.0,229.0,2.0,48.886075,2.345044,2015-03-01 07:55:14.061
15457,60531,Entire home/apt,,Archives,56,4.5,2,1.0,112.0,4.0,48.861375,2.361867,2015-03-01 16:35:05.040
15593,61019,Entire home/apt,,Saint-Ambroise,69,5.0,4,1.0,125.0,6.0,48.863416,2.378401,2015-03-02 07:45:08.410
15824,61931,Entire home/apt,,Halles,27,4.5,2,,56.0,1.0,48.865017,2.343816,2015-03-02 04:59:27.344
16451,64043,Entire home/apt,,Combat,10,5.0,6,3.0,202.0,3.0,48.878866,2.376415,2015-03-01 13:08:12.927
16452,64048,Entire home/apt,,Croulebarbe,0,,4,1.0,108.0,3.0,48.830304,2.351761,2015-03-01 13:14:39.577
16455,64054,Entire home/apt,,Salpêtrière,3,5.0,5,1.0,79.0,3.0,48.836162,2.363233,2015-03-01 13:36:36.340
16457,64057,Entire home/apt,,Saint-Gervais,198,4.5,2,1.0,130.0,5.0,48.855026,2.360604,2015-03-01 13:51:03.008
16469,64075,Entire home/apt,,Hôpital-Saint-Louis,103,4.5,2,,100.0,2.0,48.872334,2.36769,2015-03-01 15:14:23.165
16912,65585,Entire home/apt,,Clignancourt,41,4.5,3,1.0,71.0,6.0,48.890487,2.341312,2015-03-01 07:10:49.241
17014,65962,Entire home/apt,,Monnaie,6,4.5,2,,166.0,4.0,48.85454,2.337442,2015-03-01 18:59:23.475
17283,67010,Entire home/apt,,Hôpital-Saint-Louis,13,4.5,4,2.0,159.0,2.0,48.870331,2.371522,2015-03-01 20:27:36.345
17287,64055,Entire home/apt,,Pont-de-Flandre,5,4.0,5,1.0,114.0,3.0,48.895662,2.383069,2015-03-01 20:54:32.811
19306,73530,Entire home/apt,,Salpêtrière,82,5.0,4,1.0,156.0,2.0,48.837472,2.354661,2015-03-01 17:38:41.789
17303,67118,Entire home/apt,,Porte-Saint-Martin,213,4.5,5,0.0,100.0,1.0,48.871853,2.358475,2015-03-01 22:41:14.073
17347,67353,Entire home/apt,,Porte-Saint-Martin,16,4.5,4,1.0,159.0,4.0,48.869643,2.356771,2015-03-02 03:31:10.157
17372,55023,Private room,,Rochechouart,40,4.5,1,1.0,78.0,2.0,48.878848,2.340674,2015-03-02 06:17:34.964
17592,68136,Entire home/apt,,Porte-Saint-Martin,65,5.0,4,1.0,156.0,3.0,48.870654,2.367607,2015-03-02 02:16:25.327
17719,58653,Private room,,Madeleine,28,5.0,2,1.0,203.0,3.0,48.872664,2.313348,2015-03-01 11:41:15.163
17918,20633,Entire home/apt,,Saint-Georges,2,4.0,5,2.0,159.0,2.0,48.882817,2.332724,2015-03-02 10:14:06.672
17919,20633,Private room,,Saint-Georges,35,4.5,2,1.0,87.0,1.0,48.883266,2.332924,2015-03-02 10:20:54.117
17994,69389,Entire home/apt,,Halles,97,4.5,2,1.0,425.0,3.0,48.86093,2.342542,2015-03-01 13:58:14.953
18965,72582,Entire home/apt,,Sorbonne,86,4.5,4,1.0,218.0,1.0,48.851526,2.345969,2015-03-01 07:42:39.281
18993,72633,Entire home/apt,,Clignancourt,14,4.5,2,1.0,76.0,2.0,48.890007,2.34584,2015-03-01 10:57:33.757
19029,72713,Entire home/apt,,Saint-Georges,36,4.5,2,0.0,108.0,3.0,48.883084,2.332827,2015-03-01 15:14:41.781
19150,71496,Entire home/apt,,Goutte-dOr,2,4.5,3,1.0,144.0,3.0,48.885646,2.359059,2015-03-02 04:46:17.242
19260,73423,Entire home/apt,,St-Germain-lAuxerrois,85,4.5,4,1.0,195.0,2.0,48.857637,2.345552,2015-03-01 12:19:22.456
19666,74520,Entire home/apt,,Val-de-Grace,0,,1,1.0,87.0,5.0,48.843138,2.341815,2015-03-02 05:13:36.876
19857,63828,Entire home/apt,,Saint-Gervais,12,5.0,2,1.0,79.0,4.0,48.858025,2.35925,2015-03-01 22:00:52.494
20176,76355,Entire home/apt,,Invalides,160,5.0,4,1.0,195.0,3.0,48.858502,2.314235,2015-03-02 04:59:57.466
20823,73530,Entire home/apt,,Jardin-des-Plantes,77,4.5,6,1.0,173.0,3.0,48.839006,2.354611,2015-03-01 15:27:49.027
21004,79843,Entire home/apt,,Bel-Air,57,5.0,5,2.0,267.0,2.0,48.840001,2.400672,2015-03-01 06:45:58.282
21167,80630,Private room,,Grandes-Carrières,24,4.5,2,1.0,87.0,2.0,48.893799,2.335836,2015-03-02 01:18:55.314
21194,73530,Entire home/apt,,Salpêtrière,61,4.5,3,0.0,123.0,2.0,48.837568,2.354592,2015-03-02 04:18:41.945
21264,81070,Entire home/apt,,Sainte-Marguerite,15,5.0,5,3.0,123.0,5.0,48.851399,2.391894,2015-03-01 07:11:16.059
21282,81178,Entire home/apt,,Goutte-dOr,18,4.0,4,2.0,100.0,2.0,48.886906,2.354826,2015-03-01 09:13:29.104
21314,81352,Entire home/apt,,Porte-Saint-Denis,99,4.5,2,1.0,100.0,5.0,48.872752,2.352513,2015-03-01 13:02:15.062
21419,81840,Entire home/apt,,Bonne-Nouvelle,37,4.5,3,1.0,130.0,3.0,48.86631,2.350327,2015-03-02 00:52:54.441
21421,81848,Entire home/apt,,Grandes-Carrières,239,4.5,4,1.0,123.0,1.0,48.887995,2.335802,2015-03-02 01:06:19.496
21567,82394,Entire home/apt,,St-Germain-lAuxerrois,36,4.5,2,1.0,322.0,2.0,48.85959,2.332705,2015-03-01 12:41:27.454
21860,165470,Entire home/apt,,Bonne-Nouvelle,107,4.5,2,1.0,87.0,4.0,48.864872,2.349333,2015-03-01 16:58:01.942
21977,84134,Entire home/apt,,Charonne,6,4.0,3,1.0,120.0,5.0,48.853528,2.402206,2015-03-02 05:59:12.711
22046,84413,Entire home/apt,,Saint-Thomas-dAquin,7,5.0,5,3.0,490.0,4.0,48.856393,2.323923,2015-03-01 08:45:06.692
22321,59987,Entire home/apt,,Halles,215,4.5,4,1.0,202.0,2.0,48.858788,2.3483,2015-03-01 10:58:00.226
22363,85818,Entire home/apt,,Saint-Ambroise,28,5.0,2,1.0,130.0,2.0,48.862691,2.373445,2015-03-01 15:55:13.277
22382,85955,Entire home/apt,,Saint-Avoye,65,5.0,2,1.0,108.0,4.0,48.86296,2.355781,2015-03-01 18:05:00.894
22384,85970,Entire home/apt,,Notre-Dame,160,4.5,2,1.0,103.0,2.0,48.851189,2.35679,2015-03-01 18:18:10.809
22528,86702,Entire home/apt,,Amérique,2,4.5,4,2.0,144.0,3.0,48.876066,2.393275,2015-03-01 05:27:32.463
22888,88562,Entire home/apt,,Père-Lachaise,5,5.0,6,2.0,159.0,2.0,48.858158,2.399736,2015-03-01 17:25:46.398
212011,1038969,Entire home/apt,,Picpus,9,4.5,4,1.0,58.0,2.0,48.840223,2.396689,2015-03-01 10:14:18.450
22932,88729,Private room,,Petit-Montrouge,12,4.0,2,1.0,42.0,1.0,48.821297,2.324106,2015-03-01 22:22:18.843
22979,89023,Private room,,Notre-Dame,145,5.0,2,1.0,101.0,3.0,48.853472,2.350728,2015-03-02 03:31:53.227
23107,89808,Entire home/apt,,Sainte-Marguerite,17,4.5,5,3.0,173.0,6.0,48.852378,2.387027,2015-03-01 13:08:56.110
23198,90446,Entire home/apt,,Muette,4,5.0,4,1.0,380.0,4.0,48.864034,2.273983,2015-03-01 23:28:10.254
23441,91706,Entire home/apt,,Grandes-Carrières,46,4.5,2,,101.0,2.0,48.884506,2.33439,2015-03-01 22:01:21.652
23502,92069,Entire home/apt,,Belleville,3,5.0,2,1.0,115.0,1.0,48.870995,2.388643,2015-03-02 04:46:53.298
23568,73423,Entire home/apt,,Saint-Ambroise,100,4.5,4,1.0,141.0,2.0,48.861018,2.377506,2015-03-01 07:11:27.968
23700,93997,Entire home/apt,,Saint-Lambert,8,3.0,2,1.0,72.0,3.0,48.831769,2.306145,2015-03-01 22:22:30.197
23902,95435,Entire home/apt,,Bonne-Nouvelle,147,4.0,5,1.0,167.0,2.0,48.864066,2.350895,2015-03-01 16:15:40.902
24204,97643,Entire home/apt,,Arsenal,0,,3,1.0,123.0,4.0,48.85359,2.364773,2015-03-01 21:27:43.260
24324,98392,Private room,,Porte-Saint-Denis,11,5.0,2,1.0,137.0,3.0,48.87621,2.355836,2015-03-01 05:55:48.122
24329,98392,Entire home/apt,,Porte-Saint-Denis,1,1.0,4,1.0,216.0,5.0,48.876231,2.356529,2015-03-01 06:27:33.736
24436,59987,Entire home/apt,,Halles,274,4.5,2,0.0,130.0,2.0,48.860059,2.347447,2015-03-01 18:44:20.587
24770,63828,Entire home/apt,,Saint-Gervais,10,4.5,4,1.0,115.0,4.0,48.85796,2.359721,2015-03-02 03:25:18.760
24804,101463,Entire home/apt,,Odeon,25,4.5,2,1.0,173.0,2.0,48.851333,2.333796,2015-03-02 07:12:23.955
24848,92372,Entire home/apt,,Jardin-des-Plantes,7,5.0,4,1.0,216.0,4.0,48.843855,2.351838,2015-03-01 07:11:37.480
25448,105907,Entire home/apt,,Bonne-Nouvelle,112,5.0,2,1.0,209.0,4.0,48.865626,2.351428,2015-03-01 17:26:06.584
26084,110076,Entire home/apt,,Folie-Méricourt,170,5.0,2,1.0,92.0,2.0,48.866057,2.367265,2015-03-02 07:12:34.403
26278,111157,Entire home/apt,,Clignancourt,220,4.5,3,0.0,101.0,3.0,48.885278,2.345883,2015-03-02 00:22:35.924
26538,112630,Entire home/apt,,Père-Lachaise,46,4.5,3,1.0,58.0,1.0,48.865484,2.387668,2015-03-02 00:48:14.453
26562,107514,Entire home/apt,,Grenelle,82,5.0,3,2.0,173.0,3.0,48.853386,2.290969,2015-03-02 03:25:36.428
26567,112799,Private room,,Epinettes,5,4.5,1,1.0,50.0,2.0,48.897126,2.322543,2015-03-02 03:59:31.589
26699,113619,Entire home/apt,,Saint-Vincent-de-Paul,5,4.5,8,1.0,288.0,2.0,48.883271,2.359145,2015-03-01 14:06:07.774
26754,113955,Entire home/apt,,Porte-Saint-Martin,36,4.5,2,2.0,87.0,1.0,48.87019,2.360198,2015-03-01 20:21:49.914
26827,114407,Entire home/apt,,Amérique,56,4.5,2,1.0,130.0,2.0,48.876049,2.392303,2015-03-02 04:26:34.544
29108,125205,Entire home/apt,,Charonne,0,,4,1.0,123.0,1.0,48.856943,2.402788,2015-03-02 01:50:20.521
27008,115574,Private room,,Père-Lachaise,7,4.5,2,1.0,72.0,3.0,48.863103,2.395267,2015-03-01 20:08:56.805
27288,77087,Entire home/apt,,Villette,15,5.0,4,1.0,144.0,4.0,48.885624,2.37157,2015-03-01 22:49:18.652
27415,118078,Entire home/apt,,Roquette,47,4.5,3,1.0,185.0,3.0,48.856592,2.375689,2015-03-01 07:56:39.967
27967,120508,Entire home/apt,,Porte-Saint-Martin,16,5.0,4,3.0,58.0,5.0,48.871335,2.363618,2015-03-01 12:42:27.005
28018,120675,Entire home/apt,,Notre-Dame-des-Champs,84,5.0,2,,143.0,3.0,48.844115,2.331491,2015-03-01 18:31:46.024
28317,121719,Entire home/apt,,Halles,41,4.0,4,1.0,180.0,3.0,48.859013,2.348065,2015-03-01 23:22:01.925
28648,123106,Entire home/apt,,Arts-et-Metiers,25,5.0,2,1.0,149.0,3.0,48.866246,2.360233,2015-03-02 07:40:31.815
28652,123389,Entire home/apt,,Saint-Ambroise,12,5.0,4,2.0,287.0,4.0,48.861717,2.367757,2015-03-02 08:06:23.128
28988,124733,Entire home/apt,,Roquette,9,5.0,3,1.0,137.0,4.0,48.853989,2.372997,2015-03-01 12:20:15.677
29124,122606,Entire home/apt,,Clignancourt,51,5.0,4,1.0,187.0,2.0,48.884724,2.339716,2015-03-02 03:39:24.224
29520,127098,Entire home/apt,,Saint-Avoye,248,4.5,2,1.0,112.0,2.0,48.862382,2.356408,2015-03-01 14:40:51.774
29713,128036,Private room,,Saint-Vincent-de-Paul,40,4.5,2,1.0,72.0,1.0,48.87749,2.356632,2015-03-01 07:17:41.706
29853,2883,Private room,,Sorbonne,60,4.5,1,1.0,79.0,1.0,48.852567,2.34549,2015-03-01 23:22:18.140
30616,131853,Entire home/apt,,Sorbonne,0,,3,1.0,216.0,7.0,48.852812,2.345278,2015-03-01 22:49:48.684
30969,132916,Entire home/apt,,Grenelle,97,5.0,4,1.0,252.0,1.0,48.853186,2.297351,2015-03-02 09:37:10.400
31081,101494,Entire home/apt,,Gros-Caillou,115,4.0,4,1.0,166.0,2.0,48.85613,2.309688,2015-03-01 17:33:28.952
31115,133602,Entire home/apt,,Clignancourt,7,4.0,2,1.0,159.0,3.0,48.893667,2.341372,2015-03-01 21:22:10.907
31245,134153,Private room,,Amérique,0,,2,1.0,144.0,1.0,48.885718,2.385723,2015-03-01 06:53:03.793
31435,135024,Entire home/apt,,Goutte-dOr,36,4.5,2,1.0,115.0,3.0,48.891189,2.355159,2015-03-02 04:27:02.778
31659,136146,Entire home/apt,,Saint-Georges,7,5.0,4,1.0,159.0,4.0,48.88235,2.3283,2015-03-02 00:53:52.803
31860,137006,Entire home/apt,,Odeon,55,4.5,2,1.0,130.0,2.0,48.850588,2.339764,2015-03-01 18:45:29.373
31893,137208,Entire home/apt,,Gare,48,5.0,4,2.0,123.0,2.0,48.830917,2.357289,2015-03-01 22:30:22.461
31915,132905,Private room,,Bonne-Nouvelle,25,4.5,2,1.0,130.0,1.0,48.863689,2.350408,2015-03-02 00:54:01.385
32050,125923,Entire home/apt,,Villette,5,5.0,5,2.0,144.0,4.0,48.890374,2.382237,2015-03-01 11:06:38.978
32082,138401,Entire home/apt,,Quinze-Vingts,205,5.0,2,1.0,202.0,3.0,48.849954,2.373728,2015-03-01 14:55:47.856
32310,139750,Private room,,Folie-Méricourt,5,5.0,2,1.0,55.0,1.0,48.867028,2.370367,2015-03-01 11:34:37.282
32628,124111,Entire home/apt,,Saint-Gervais,75,4.5,3,1.0,180.0,3.0,48.856827,2.361651,2015-03-01 18:45:36.650
32762,141829,Entire home/apt,,Sorbonne,42,4.5,2,1.0,115.0,3.0,48.852013,2.346131,2015-03-02 09:45:35.837
32812,142032,Entire home/apt,,Folie-Méricourt,50,4.5,6,4.0,260.0,3.0,48.865785,2.371541,2015-03-01 10:21:45.279
32883,142505,Private room,,Europe,136,4.5,2,1.0,87.0,1.0,48.879144,2.326873,2015-03-01 18:39:29.204
33049,143224,Entire home/apt,,Croulebarbe,13,4.5,2,1.0,115.0,3.0,48.832323,2.346439,2015-03-01 08:11:41.379
33210,76961,Entire home/apt,,Saint-Germain-des-Prés,3,4.5,2,1.0,143.0,3.0,48.853725,2.331347,2015-03-02 02:31:56.583
33341,144457,Entire home/apt,,Saint-Lambert,112,4.5,2,1.0,115.0,2.0,48.838874,2.295257,2015-03-01 12:27:46.617
33352,142001,Entire home/apt,,Batignolles,22,5.0,6,2.0,231.0,3.0,48.883868,2.315548,2015-03-01 13:45:27.351
33411,144665,Entire home/apt,,Bonne-Nouvelle,258,4.5,2,1.0,104.0,,48.86615,2.352,2015-03-01 20:29:16.486
33475,144923,Entire home/apt,,Saint-Gervais,32,5.0,3,1.0,216.0,2.0,48.858803,2.356226,2015-03-02 03:32:32.551
33490,144931,Entire home/apt,,Roquette,20,5.0,4,1.0,245.0,3.0,48.858151,2.377005,2015-03-02 05:14:58.687
221762,517814,Private room,,Clignancourt,0,,1,1.0,87.0,3.0,48.891247,2.34517,2015-03-01 13:02:44.703
33499,144937,Entire home/apt,,Auteuil,31,5.0,4,1.0,130.0,6.0,48.847804,2.264672,2015-03-02 06:12:20.979
33814,146066,Entire home/apt,,Petit-Montrouge,23,4.5,4,1.0,173.0,4.0,48.824808,2.323315,2015-03-01 07:50:20.288
33993,146671,Entire home/apt,,Grandes-Carrières,34,5.0,4,1.0,144.0,3.0,48.891284,2.334365,2015-03-02 04:13:05.089
33999,146683,Entire home/apt,,Folie-Méricourt,75,4.5,7,3.0,317.0,2.0,48.863237,2.367208,2015-03-02 04:54:26.612
34059,146926,Entire home/apt,,Gare,16,5.0,2,1.0,101.0,2.0,48.828654,2.374105,2015-03-01 06:40:40.920
34303,147830,Entire home/apt,,Sainte-Marguerite,153,4.5,2,1.0,108.0,4.0,48.85343,2.385012,2015-03-02 10:23:03.389
34453,148773,Private room,,Quinze-Vingts,209,5.0,4,1.0,72.0,3.0,48.85043,2.371107,2015-03-01 22:30:40.064
34492,149014,Private room,,Saint-Vincent-de-Paul,73,5.0,2,1.0,87.0,4.0,48.877788,2.350725,2015-03-02 02:45:02.604
34806,76355,Entire home/apt,,Ternes,52,4.5,6,1.0,143.0,4.0,48.875563,2.289919,2015-03-02 09:15:12.503
35065,150876,Entire home/apt,,Saint-Thomas-dAquin,202,4.5,3,1.0,193.0,1.0,48.853866,2.324397,2015-03-02 09:37:27.788
35187,60013,Private room,,Clignancourt,15,4.5,1,1.0,87.0,1.0,48.890608,2.349063,2015-03-01 18:39:38.225
35397,152286,Entire home/apt,,Porte-Saint-Martin,53,4.5,3,1.0,108.0,3.0,48.870375,2.361191,2015-03-01 13:23:08.805
35705,153448,Private room,,Palais-Royal,183,4.0,2,1.0,87.0,2.0,48.866538,2.335282,2015-03-01 19:20:45.966
35752,153634,Entire home/apt,,Grandes-Carrières,24,4.5,4,1.0,115.0,2.0,48.885438,2.334787,2015-03-02 00:36:59.008
36116,154999,Entire home/apt,,Batignolles,17,5.0,2,1.0,130.0,2.0,48.883884,2.32184,2015-03-01 07:37:50.132
36221,155516,Entire home/apt,,Clignancourt,1,5.0,5,2.0,137.0,4.0,48.885406,2.344359,2015-03-01 19:48:49.838
36267,47196,Entire home/apt,,Sainte-Marguerite,14,4.5,5,2.0,173.0,6.0,48.851453,2.387034,2015-03-02 00:54:32.624
36327,146581,Entire home/apt,,Folie-Méricourt,1,4.0,2,1.0,79.0,7.0,48.864805,2.36651,2015-03-02 07:35:35.099
36386,146581,Entire home/apt,,Folie-Méricourt,0,,4,2.0,94.0,7.0,48.866754,2.368054,2015-03-01 09:14:50.528
36490,156936,Private room,,Bel-Air,41,5.0,2,1.0,40.0,3.0,48.837306,2.403965,2015-03-01 21:16:01.137
36586,157430,Entire home/apt,,Amérique,9,5.0,3,1.0,101.0,2.0,48.88047,2.394082,2015-03-02 07:53:45.355
36689,93371,Entire home/apt,,Maison-Blanche,227,4.5,3,,65.0,1.0,48.826247,2.350529,2015-03-01 14:48:24.030
36748,158511,Entire home/apt,,Saint-Germain-des-Prés,13,5.0,2,1.0,288.0,3.0,48.857822,2.333106,2015-03-01 21:28:45.905
37801,112192,Entire home/apt,,Grenelle,49,4.5,8,2.0,199.0,1.0,48.846897,2.287563,2015-03-02 00:42:50.093
37910,30484,Entire home/apt,,Salpêtrière,3,5.0,3,1.0,77.0,2.0,48.838256,2.359831,2015-03-01 07:51:02.714
38303,146581,Private room,,Folie-Méricourt,3,4.5,1,1.0,58.0,7.0,48.865114,2.366746,2015-03-01 23:37:40.680
38487,165215,Entire home/apt,,Saint-Ambroise,4,5.0,2,,130.0,3.0,48.86249,2.379378,2015-03-01 15:30:03.535
38546,146683,Private room,,Saint-Ambroise,93,4.5,1,1.0,75.0,1.0,48.863319,2.372455,2015-03-01 22:08:47.274
38871,166743,Entire home/apt,,Croulebarbe,52,5.0,4,2.0,159.0,3.0,48.833435,2.346008,2015-03-02 05:48:22.314
38978,167205,Entire home/apt,,Belleville,132,4.5,2,1.0,79.0,2.0,48.870441,2.383802,2015-03-01 13:04:09.526
39030,67693,Entire home/apt,,Folie-Méricourt,109,4.5,3,1.0,72.0,4.0,48.870104,2.375268,2015-03-01 19:01:49.280
39203,168095,Entire home/apt,,Saint-Avoye,18,5.0,2,1.0,98.0,3.0,48.862443,2.350581,2015-03-01 09:22:12.546
39473,169354,Entire home/apt,,Croulebarbe,39,4.5,4,1.0,123.0,3.0,48.835245,2.347538,2015-03-01 11:00:04.942
39648,170311,Entire home/apt,,Amérique,0,,3,2.0,144.0,1.0,48.887074,2.389801,2015-03-02 06:47:38.701
39651,170325,Entire home/apt,,Sainte-Marguerite,21,4.5,2,1.0,82.0,5.0,48.849299,2.390223,2015-03-02 07:06:37.072
39666,170397,Entire home/apt,,Notre-Dame,24,5.0,4,1.0,1010.0,2.0,48.851725,2.355044,2015-03-02 08:45:33.237
39716,170600,Entire home/apt,,Clignancourt,131,4.5,5,2.0,216.0,3.0,48.885214,2.348574,2015-03-01 09:29:15.083
39905,171330,Entire home/apt,,Porte-Saint-Martin,54,4.5,2,2.0,79.0,2.0,48.873169,2.361607,2015-03-02 06:53:35.048
39948,171483,Entire home/apt,,Mail,7,4.5,2,1.0,123.0,2.0,48.870416,2.344967,2015-03-01 06:47:43.049
40143,172322,Entire home/apt,,Roquette,10,5.0,3,1.0,216.0,2.0,48.85672,2.377714,2015-03-02 04:55:14.207
40166,172410,Entire home/apt,,Batignolles,27,4.5,2,1.0,141.0,2.0,48.884815,2.324626,2015-03-02 07:28:40.823
40519,174488,Entire home/apt,,Combat,38,5.0,2,1.0,72.0,1.0,48.87413,2.383454,2015-03-01 13:38:11.826
40624,175116,Entire home/apt,,La Chapelle,192,4.5,4,,72.0,2.0,48.885159,2.363036,2015-03-02 01:26:20.589
40716,60013,Entire home/apt,,Grandes-Carrières,51,4.5,2,1.0,101.0,2.0,48.89474,2.332135,2015-03-01 06:47:54.126
40911,177212,Entire home/apt,,Batignolles,9,4.5,2,1.0,180.0,5.0,48.887872,2.310931,2015-03-02 04:55:17.849
40919,177135,Entire home/apt,,Notre-Dame-des-Champs,36,5.0,4,2.0,288.0,2.0,48.849672,2.326472,2015-03-02 05:48:26.297
