room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
178188,852658,Entire home/apt,,Saint-Fargeau,3,5.0,2,1.0,114.0,7,48.866489,2.405806,2014-09-21 23:53:28.322
178238,68210,Entire home/apt,,Saint-Gervais,8,4.5,3,1.0,203.0,3,48.856161,2.357057,2014-09-22 05:17:27.325
178885,856442,Entire home/apt,,Epinettes,1,5.0,2,1.0,80.0,2,48.891891,2.324637,2014-09-22 21:10:30.608
178899,856488,Entire home/apt,,Père-Lachaise,0,,4,1.0,145.0,2,48.858873,2.390489,2014-09-22 22:49:00.656
179594,860022,Entire home/apt,,Halles,76,4.5,2,1.0,80.0,1,48.863391,2.342475,2014-09-22 14:03:56.653
179604,787903,Entire home/apt,,Archives,14,4.5,2,1.0,114.0,1,48.859664,2.365716,2014-09-22 15:36:52.163
179757,860828,Entire home/apt,,Grandes-Carrières,14,4.5,3,2.0,109.0,2,48.88755,2.336473,2014-09-22 03:24:40.538
179790,860525,Entire home/apt,,Belleville,3,5.0,4,1.0,130.0,1,48.872669,2.383255,2014-09-22 06:59:13.379
179817,861010,Entire home/apt,,Necker,24,4.5,5,1.0,116.0,2,48.843215,2.314184,2014-09-22 10:06:52.325
179841,861226,Entire home/apt,,Pont-de-Flandre,7,4.0,2,1.0,72.0,2,48.893209,2.380301,2014-09-22 13:00:16.381
179932,675446,Private room,,Porte-Saint-Martin,40,4.5,4,1.0,123.0,1,48.868316,2.363627,2014-09-22 23:48:18.651
179935,861010,Entire home/apt,,Croulebarbe,21,4.5,6,1.0,109.0,2,48.832994,2.352099,2014-09-23 00:05:52.891
180331,863908,Entire home/apt,,Bonne-Nouvelle,76,4.5,2,1.0,159.0,3,48.867235,2.347963,2014-09-22 10:21:01.794
180348,864023,Entire home/apt,,Notre-Dame-des-Champs,37,4.5,2,1.0,138.0,5,48.845309,2.321368,2014-09-22 12:23:47.393
180384,460143,Entire home/apt,,Porte-Saint-Martin,95,5.0,2,1.0,159.0,4,48.871026,2.355657,2014-09-22 17:09:28.129
180385,789620,Entire home/apt,,Grenelle,0,,2,1.0,252.0,3,48.84739,2.298254,2014-09-22 17:17:28.513
180532,864892,Entire home/apt,,Saint-Georges,3,4.5,3,2.0,217.0,7,48.881433,2.337926,2014-09-22 04:11:20.363
180573,865101,Entire home/apt,,Hôpital-Saint-Louis,17,5.0,3,2.0,116.0,2,48.870386,2.370958,2014-09-22 08:37:25.239
180582,838180,Entire home/apt,,Palais-Royal,1,4.0,2,1.0,174.0,3,48.866559,2.337317,2014-09-22 09:45:08.340
180591,838180,Entire home/apt,,Madeleine,6,5.0,2,1.0,174.0,3,48.871185,2.314602,2014-09-22 10:46:47.655
180627,656386,Entire home/apt,,Saint-Gervais,6,5.0,6,2.0,435.0,4,48.857775,2.358858,2014-09-22 15:26:53.076
181044,867634,Private room,,Goutte-dOr,1,4.5,6,1.0,72.0,3,48.888094,2.353351,2014-09-22 04:11:24.405
181086,867825,Entire home/apt,,Gare,42,4.5,2,1.0,87.0,1,48.828809,2.359019,2014-09-22 08:43:33.842
181249,868684,Entire home/apt,,Saint-Ambroise,8,4.5,4,2.0,142.0,1,48.858608,2.371698,2014-09-21 22:08:41.476
181629,780506,Entire home/apt,,Arts-et-Metiers,40,4.5,4,2.0,369.0,4,48.864553,2.35524,2014-09-22 12:31:51.604
181640,870669,Private room,,Grandes-Carrières,0,,3,1.0,138.0,2,48.887501,2.336675,2014-09-22 13:47:47.785
181658,264687,Entire home/apt,,Vivienne,0,,4,1.0,188.0,4,48.867092,2.341229,2014-09-22 16:25:52.283
181759,871178,Entire home/apt,,Saint-Victor,65,5.0,2,1.0,225.0,5,48.849238,2.349017,2014-09-23 02:59:47.635
181862,871587,Entire home/apt,,Porte-Dauphine,22,5.0,4,1.0,174.0,5,48.871601,2.276801,2014-09-22 09:45:11.533
182364,66151,Private room,,Belleville,5,5.0,1,1.0,65.0,3,48.873818,2.38674,2014-09-22 08:30:02.078
182561,875272,Entire home/apt,,Chaillot,57,4.5,3,1.0,464.0,1,48.875969,2.285183,2014-09-22 02:06:36.343
182567,148285,Private room,,Epinettes,5,5.0,1,1.0,55.0,4,48.896643,2.324511,2014-09-22 02:44:45.983
182744,872647,Entire home/apt,,Saint-Ambroise,40,4.5,4,2.0,188.0,3,48.85938,2.3709,2014-09-22 23:21:16.733
182830,805564,Private room,,Ternes,21,5.0,1,1.0,94.0,3,48.879429,2.295104,2014-09-22 03:30:35.331
183059,877770,Entire home/apt,,Roquette,127,5.0,4,1.0,130.0,2,48.853669,2.378856,2014-09-22 00:36:59.066
183168,878278,Entire home/apt,,Picpus,1,4.5,2,1.0,87.0,5,48.843875,2.385759,2014-09-22 12:53:37.917
183599,876138,Entire home/apt,,Europe,1,4.0,3,1.0,435.0,3,48.874601,2.313284,2014-09-22 03:39:01.993
183913,882501,Private room,,Gare,0,,4,1.0,232.0,1,48.825499,2.374096,2014-09-22 10:07:36.966
183976,838180,Entire home/apt,,Saint-Merri,30,5.0,2,1.0,167.0,3,48.857148,2.35178,2014-09-22 18:09:19.610
183990,838180,Entire home/apt,,Val-de-Grace,3,5.0,3,1.0,188.0,3,48.840482,2.349641,2014-09-22 19:36:49.510
184002,882859,Entire home/apt,,Saint-Georges,27,4.5,2,1.0,94.0,5,48.882385,2.336449,2014-09-22 20:48:18.452
184031,882806,Private room,,Grandes-Carrières,12,5.0,4,1.0,72.0,3,48.894472,2.330987,2014-09-23 00:06:22.336
184096,838180,Entire home/apt,,Sorbonne,0,,7,2.0,384.0,3,48.848567,2.342622,2014-09-22 02:00:06.787
184138,838180,Entire home/apt,,Chaillot,9,4.5,4,1.0,232.0,3,48.871417,2.296412,2014-09-22 06:34:17.749
184145,838180,Entire home/apt,,Arts-et-Metiers,24,4.5,6,2.0,304.0,3,48.86694,2.358581,2014-09-22 07:19:14.028
184351,884282,Entire home/apt,,Ternes,23,4.5,5,2.0,188.0,1,48.880142,2.296219,2014-09-22 01:53:38.558
184452,882463,Entire home/apt,,Bonne-Nouvelle,33,4.5,4,1.0,201.0,3,48.869572,2.348745,2014-09-22 13:21:14.711
184961,887633,Entire home/apt,,Saint-Gervais,15,4.5,4,1.0,40.0,8,48.856501,2.360046,2014-09-22 13:00:56.596
185399,889873,Entire home/apt,,Saint-Gervais,152,5.0,3,1.0,138.0,2,48.853716,2.361194,2014-09-22 04:32:12.628
185575,398254,Entire home/apt,,Goutte-dOr,57,4.5,2,2.0,84.0,3,48.891872,2.352172,2014-09-23 00:50:24.111
185771,892117,Entire home/apt,,Grandes-Carrières,3,4.5,3,1.0,94.0,4,48.884977,2.327377,2014-09-22 18:27:14.979
185842,892556,Private room,,Pont-de-Flandre,100,5.0,2,1.0,109.0,2,48.893092,2.377773,2014-09-23 01:48:53.069
186078,893714,Entire home/apt,,Clignancourt,51,5.0,2,1.0,130.0,3,48.886915,2.346356,2014-09-23 00:00:11.467
186499,896329,Entire home/apt,,Palais-Royal,17,4.5,2,1.0,126.0,6,48.865531,2.335945,2014-09-22 13:14:55.116
186744,897680,Entire home/apt,,Combat,1,5.0,4,2.0,188.0,7,48.874752,2.379219,2014-09-22 11:58:39.293
186945,898830,Entire home/apt,,Folie-Méricourt,24,4.5,2,1.0,72.0,7,48.866363,2.37817,2014-09-22 05:36:40.512
187043,899400,Private room,,Pont-de-Flandre,22,4.5,1,1.0,55.0,1,48.892742,2.379057,2014-09-22 17:32:20.512
187398,901574,Entire home/apt,,Saint-Gervais,19,4.5,3,1.0,145.0,7,48.858329,2.355946,2014-09-21 23:09:25.585
188478,125945,Entire home/apt,,Clignancourt,63,4.5,3,1.0,123.0,2,48.888426,2.346695,2014-09-22 05:18:39.529
188948,870775,Entire home/apt,,Saint-Georges,10,4.5,2,1.0,145.0,2,48.881491,2.338375,2014-09-22 00:43:42.578
448616,2227735,Entire home/apt,,Saint-Lambert,5,5.0,3,1.0,188.0,3,48.840898,2.299856,2014-09-22 09:59:32.307
189378,913715,Private room,,Enfants-Rouges,22,4.5,2,1.0,72.0,2,48.86406,2.360266,2014-09-22 20:48:53.069
189436,913905,Entire home/apt,,Mail,11,5.0,6,1.0,246.0,4,48.866896,2.342532,2014-09-23 02:44:39.075
189527,901089,Entire home/apt,,Porte-Saint-Martin,37,4.5,4,2.0,123.0,6,48.870155,2.359912,2014-09-22 08:01:11.280
189828,915955,Private room,,Roquette,4,5.0,4,1.0,174.0,5,48.853435,2.375162,2014-09-22 13:21:49.587
189844,916013,Entire home/apt,,Palais-Royal,61,4.5,2,2.0,130.0,2,48.866648,2.336689,2014-09-22 15:38:42.339
190053,888964,Entire home/apt,,Sorbonne,3,4.5,2,1.0,188.0,3,48.852881,2.345818,2014-09-22 09:37:59.533
190545,780506,Entire home/apt,,Saint-Avoye,16,5.0,4,1.0,210.0,4,48.86258,2.357142,2014-09-22 07:19:42.881
190558,920619,Entire home/apt,,Père-Lachaise,0,,2,1.0,72.0,1,48.868199,2.397231,2014-09-22 08:44:35.094
190701,921265,Entire home/apt,,Clignancourt,3,5.0,4,1.0,94.0,3,48.895201,2.342581,2014-09-23 01:22:26.783
191205,352116,Entire home/apt,,Arts-et-Metiers,68,4.5,4,1.0,101.0,3,48.865843,2.358435,2014-09-23 00:40:17.582
191531,926484,Entire home/apt,,Enfants-Rouges,0,,2,1.0,217.0,1,48.863222,2.362546,2014-09-22 03:12:51.656
192069,925700,Entire home/apt,,Mail,20,4.0,2,1.0,122.0,2,48.868318,2.343942,2014-09-22 06:03:18.277
192162,909793,Entire home/apt,,Saint-Victor,91,4.5,2,1.0,107.0,3,48.849889,2.355059,2014-09-22 17:25:17.300
192311,931338,Entire home/apt,,Maison-Blanche,0,,6,2.0,101.0,21,48.825922,2.344645,2014-09-22 04:32:44.485
192396,931843,Entire home/apt,,Saint-Thomas-dAquin,29,4.5,2,1.0,143.0,2,48.857535,2.327962,2014-09-22 14:26:37.920
192515,932487,Entire home/apt,,Roquette,64,5.0,2,1.0,94.0,6,48.861087,2.386862,2014-09-21 22:46:33.642
192540,932565,Private room,,Clignancourt,41,4.5,2,1.0,80.0,3,48.889042,2.349289,2014-09-22 01:35:36.100
193131,936309,Entire home/apt,,Necker,2,5.0,4,2.0,159.0,5,48.844074,2.318906,2014-09-22 10:22:23.542
193197,936701,Private room,,Folie-Méricourt,0,,2,1.0,155.0,7,48.871182,2.377191,2014-09-22 18:43:25.152
193547,843666,Entire home/apt,,Petit-Montrouge,17,4.5,5,1.0,65.0,1,48.8299,2.330481,2014-09-21 23:47:51.349
193627,777533,Entire home/apt,,Archives,135,4.5,3,1.0,152.0,2,48.85892,2.36161,2014-09-22 08:24:26.175
193632,777533,Entire home/apt,,Saint-Avoye,140,5.0,2,1.0,138.0,2,48.861883,2.358465,2014-09-22 08:57:30.480
193810,940466,Entire home/apt,,Mail,3,4.5,2,1.0,130.0,3,48.868833,2.345949,2014-09-22 00:31:49.212
194536,944869,Entire home/apt,,Saint-Merri,71,5.0,2,1.0,159.0,4,48.860586,2.34969,2014-09-23 00:56:34.189
194551,944908,Entire home/apt,,Epinettes,21,4.5,6,2.0,203.0,2,48.891425,2.321668,2014-09-23 02:19:05.018
194621,945319,Entire home/apt,,Chaillot,25,5.0,5,3.0,406.0,6,48.865059,2.29788,2014-09-22 05:12:28.178
194796,946189,Entire home/apt,,Quinze-Vingts,46,4.5,2,1.0,58.0,1,48.847759,2.3813,2014-09-23 01:17:14.749
194980,947359,Entire home/apt,,Grenelle,4,4.5,4,1.0,181.0,7,48.849096,2.295143,2014-09-22 17:43:40.285
195340,838180,Entire home/apt,,Gros-Caillou,10,4.5,6,2.0,377.0,3,48.854683,2.305689,2014-09-21 23:54:45.879
195564,938912,Entire home/apt,,Gare,6,5.0,4,1.0,101.0,1,48.826821,2.371097,2014-09-23 01:17:22.020
196624,628008,Entire home/apt,,Goutte-dOr,102,4.5,3,1.0,93.0,3,48.886466,2.352513,2014-09-22 00:15:01.377
197375,957451,Private room,,Arsenal,5,5.0,2,1.0,130.0,2,48.84879,2.36501,2014-09-23 02:55:47.883
197609,656386,Entire home/apt,,Mail,2,4.0,4,1.0,268.0,4,48.867867,2.344003,2014-09-23 00:56:42.503
197763,964536,Entire home/apt,,Gros-Caillou,60,5.0,3,2.0,288.0,3,48.861011,2.307246,2014-09-22 13:09:15.413
198220,964734,Entire home/apt,,Goutte-dOr,4,4.5,2,1.0,116.0,2,48.887302,2.35109,2014-09-22 06:42:00.435
198998,972051,Entire home/apt,,Porte-Saint-Denis,10,4.5,4,1.0,174.0,1,48.875,2.354294,2014-09-22 07:48:25.947
199259,749875,Private room,,Père-Lachaise,6,4.5,2,1.0,72.0,2,48.869099,2.395102,2014-09-22 08:18:52.056
200197,978375,Entire home/apt,,Arts-et-Metiers,9,3.5,4,1.0,174.0,3,48.863916,2.357544,2014-09-21 22:54:42.184
200809,982252,Entire home/apt,,Grenelle,7,5.0,2,1.0,80.0,4,48.851712,2.2952,2014-09-22 10:01:25.251
200845,982391,Entire home/apt,,Chaillot,89,4.5,2,1.0,147.0,2,48.863495,2.29162,2014-09-22 14:28:06.135
200859,152242,Entire home/apt,,Auteuil,0,,4,2.0,326.0,6,48.851287,2.275886,2014-09-22 16:27:48.823
200991,982677,Entire home/apt,,Hôpital-Saint-Louis,36,5.0,5,2.0,159.0,2,48.875119,2.363428,2014-09-22 01:49:11.797
201114,800523,Entire home/apt,,Vivienne,10,5.0,2,1.0,159.0,5,48.868914,2.340642,2014-09-22 16:21:37.026
201257,984209,Entire home/apt,,Folie-Méricourt,39,5.0,6,2.0,217.0,3,48.867472,2.370636,2014-09-22 02:54:54.596
201330,984701,Entire home/apt,,Charonne,1,5.0,3,1.0,130.0,2,48.849173,2.406233,2014-09-22 11:05:37.257
201415,984985,Private room,,Epinettes,60,5.0,2,1.0,72.0,3,48.896204,2.325222,2014-09-22 21:19:43.358
201629,986866,Entire home/apt,,Folie-Méricourt,60,5.0,5,1.0,129.0,3,48.868893,2.375655,2014-09-22 16:40:38.907
201708,987009,Entire home/apt,,Grenelle,29,4.5,2,1.0,85.0,5,48.849131,2.294777,2014-09-23 01:12:57.988
201740,848481,Entire home/apt,,Saint-Ambroise,14,4.5,2,1.0,87.0,2,48.862881,2.373889,2014-09-21 23:48:51.929
202530,991981,Entire home/apt,,Arsenal,61,5.0,2,1.0,96.0,5,48.8551,2.36698,2014-09-22 02:07:55.430
202782,993278,Entire home/apt,,Clignancourt,78,5.0,3,1.0,141.0,2,48.890459,2.34247,2014-09-22 01:41:51.516
203116,995645,Entire home/apt,,Grenelle,31,4.5,6,2.0,246.0,2,48.84499,2.294248,2014-09-22 10:23:16.875
203202,996189,Entire home/apt,,Villette,3,5.0,4,1.0,116.0,3,48.883345,2.372679,2014-09-22 20:42:32.570
203663,288574,Entire home/apt,,Archives,8,4.5,1,1.0,58.0,7,48.859366,2.365808,2014-09-22 14:49:35.194
204052,332729,Entire home/apt,,Grenelle,34,4.5,4,1.0,174.0,2,48.850025,2.286858,2014-09-22 00:38:53.342
205140,1008345,Private room,,Picpus,1,,2,1.0,145.0,1,48.847135,2.387443,2014-09-22 07:35:07.400
206216,1014239,Entire home/apt,,Clignancourt,12,5.0,2,1.0,72.0,3,48.895182,2.342908,2014-09-22 13:43:41.310
206330,1014784,Entire home/apt,,Saint-Ambroise,6,5.0,2,1.0,116.0,1,48.862967,2.380034,2014-09-23 02:29:16.855
206625,1016513,Entire home/apt,,Roquette,4,4.5,4,1.0,109.0,2,48.855474,2.384418,2014-09-22 02:01:42.260
207816,399904,Entire home/apt,,Enfants-Rouges,33,4.5,2,1.0,145.0,4,48.864196,2.364291,2014-09-22 21:27:58.333
208080,1024111,Entire home/apt,,Sorbonne,83,5.0,6,2.0,232.0,2,48.849727,2.348683,2014-09-22 22:24:47.642
208498,1026453,Entire home/apt,,Grandes-Carrières,14,5.0,3,1.0,181.0,3,48.887188,2.333766,2014-09-22 11:06:34.618
208665,31212,Entire home/apt,,Villette,0,,4,1.0,261.0,1,48.885019,2.376522,2014-09-22 01:10:23.196
209025,1029694,Entire home/apt,,Batignolles,10,4.5,6,3.0,251.0,6,48.886156,2.322225,2014-09-22 12:56:06.771
209638,1033215,Entire home/apt,,Hôpital-Saint-Louis,8,5.0,4,1.0,174.0,4,48.875341,2.363718,2014-09-23 00:41:54.783
209796,1033854,Entire home/apt,,Combat,49,5.0,2,1.0,145.0,3,48.885723,2.38237,2014-09-22 13:16:56.884
209870,1034231,Entire home/apt,,Halles,2,5.0,4,2.0,362.0,7,48.864646,2.341677,2014-09-22 22:12:41.510
210085,1035655,Entire home/apt,,Charonne,36,4.5,5,3.0,123.0,2,48.850514,2.404576,2014-09-22 17:45:28.752
210695,1039119,Entire home/apt,,Arts-et-Metiers,124,5.0,2,1.0,172.0,3,48.865658,2.352244,2014-09-21 23:13:29.079
210787,1039658,Entire home/apt,,Javel 15Art,10,4.5,5,1.0,188.0,4,48.838779,2.285176,2014-09-22 09:16:02.342
211410,1090604,Entire home/apt,,Amérique,0,,4,1.0,109.0,5,48.886071,2.389178,2014-09-22 22:38:29.377
211424,11909843,Entire home/apt,,St-Germain-lAuxerrois,81,4.5,4,0.0,116.0,4,48.862482,2.323216,2014-09-23 00:08:46.927
212096,931843,Entire home/apt,,Jardin-des-Plantes,21,4.5,4,1.0,174.0,2,48.842294,2.352205,2014-09-22 12:50:14.008
212371,1095272,Private room,,Faubourg-Montmartre,27,5.0,2,1.0,133.0,1,48.874221,2.347436,2014-09-22 15:23:39.808
212853,1097498,Entire home/apt,,Clignancourt,65,4.5,2,1.0,187.0,3,48.884595,2.338245,2014-09-22 11:29:05.860
213347,1100144,Entire home/apt,,Bel-Air,11,5.0,3,2.0,94.0,2,48.847276,2.405699,2014-09-22 09:16:21.980
213360,1100291,Entire home/apt,,Grandes-Carrières,8,4.5,4,1.0,103.0,7,48.891028,2.338116,2014-09-22 10:51:06.276
213667,892387,Entire home/apt,,Saint-Merri,5,4.5,4,1.0,181.0,3,48.858727,2.349178,2014-09-22 17:27:34.862
213984,1104054,Entire home/apt,,Grandes-Carrières,11,5.0,2,1.0,80.0,3,48.883818,2.338869,2014-09-23 00:09:18.016
214010,1104233,Private room,,Gare,2,3.5,4,1.0,203.0,4,48.832517,2.362338,2014-09-23 02:29:52.029
214046,438828,Entire home/apt,,Saint-Gervais,62,5.0,4,2.0,268.0,4,48.856608,2.356352,2014-09-22 01:43:08.150
214217,674521,Entire home/apt,,Saint-Gervais,27,4.5,4,1.0,288.0,1,48.856092,2.357815,2014-09-22 21:34:47.880
214239,262565,Entire home/apt,,Odeon,25,4.0,3,1.0,100.0,3,48.848136,2.339491,2014-09-23 00:02:43.433
214578,972051,Private room,,Porte-Saint-Denis,121,4.5,2,1.0,87.0,1,48.875089,2.35549,2014-09-22 03:54:22.696
214873,1109410,Entire home/apt,,Clignancourt,16,5.0,4,1.0,130.0,4,48.895396,2.352319,2014-09-22 08:10:12.975
215308,403971,Entire home/apt,,Saint-Vincent-de-Paul,4,4.5,2,1.0,100.0,6,48.878176,2.349721,2014-09-21 23:51:01.348
215540,1112103,Entire home/apt,,Faubourg-Montmartre,27,4.5,6,2.0,217.0,3,48.876077,2.342428,2014-09-23 01:56:39.730
215590,1112584,Entire home/apt,,Saint-Merri,43,4.5,6,1.0,174.0,3,48.857516,2.353885,2014-09-22 02:36:06.912
215616,1112584,Entire home/apt,,Monnaie,5,4.0,4,1.0,188.0,3,48.854997,2.339991,2014-09-22 05:27:58.753
215638,1113009,Entire home/apt,,Mail,57,4.5,4,1.0,130.0,2,48.865228,2.344508,2014-09-22 07:49:45.938
215756,1113790,Entire home/apt,,Val-de-Grace,14,4.5,4,1.0,225.0,7,48.846345,2.341982,2014-09-22 22:00:55.168
215829,767858,Entire home/apt,,Roquette,2,5.0,4,1.0,116.0,3,48.856548,2.386633,2014-09-22 00:46:33.646
216170,1116134,Private room,,Roquette,44,4.5,2,1.0,80.0,1,48.855869,2.372159,2014-09-22 10:10:37.071
216613,1118106,Entire home/apt,,Saint-Gervais,54,5.0,2,1.0,123.0,4,48.855716,2.362293,2014-09-22 02:30:03.013
216759,1118968,Entire home/apt,,Père-Lachaise,13,5.0,2,1.0,114.0,3,48.862955,2.399224,2014-09-22 19:39:49.057
216882,752877,Private room,,Saint-Gervais,3,4.5,3,1.0,101.0,2,48.855826,2.359687,2014-09-22 03:54:30.450
217377,1122470,Entire home/apt,,Petit-Montrouge,23,4.5,3,1.0,109.0,5,48.828801,2.326629,2014-09-22 02:02:51.895
217446,1122973,Entire home/apt,,Salpêtrière,45,4.5,2,1.0,126.0,2,48.837141,2.353617,2014-09-22 09:41:38.117
217450,1122985,Entire home/apt,,Porte-Saint-Denis,0,,5,1.0,217.0,3,48.870907,2.348261,2014-09-22 10:10:45.577
480726,2380346,Entire home/apt,,Sainte-Marguerite,0,,3,1.0,120.0,1,48.850283,2.383254,2014-09-22 23:06:43.354
218217,1128475,Entire home/apt,,Hôpital-Saint-Louis,25,4.5,2,1.0,85.0,3,48.8725,2.368268,2014-09-22 10:04:01.273
218836,656386,Entire home/apt,,Odeon,3,4.5,4,1.0,265.0,3,48.849338,2.338794,2014-09-22 22:52:51.147
219081,683207,Entire home/apt,,Maison-Blanche,19,5.0,2,1.0,98.0,6,48.829285,2.353122,2014-09-22 21:35:06.040
219564,189040,Entire home/apt,,Europe,2,5.0,4,1.0,174.0,5,48.881047,2.323586,2014-09-22 18:30:18.107
219871,1138741,Entire home/apt,,Saint-Ambroise,15,5.0,2,1.0,116.0,7,48.864636,2.382979,2014-09-23 00:03:18.519
220063,1140685,Private room,,Clignancourt,102,4.5,2,1.0,109.0,2,48.88483,2.34387,2014-09-22 16:57:46.599
220276,1141263,Entire home/apt,,Clignancourt,8,5.0,2,1.0,114.0,2,48.883659,2.344708,2014-09-22 11:21:55.324
220829,999808,Entire home/apt,,Notre-Dame-des-Champs,29,5.0,3,1.0,196.0,4,48.846605,2.324825,2014-09-22 16:42:06.169
220934,74868,Entire home/apt,,Arsenal,28,4.5,4,1.0,143.0,3,48.855668,2.368514,2014-09-21 23:05:26.393
221105,1146835,Entire home/apt,,Plaisance,61,4.5,3,1.0,120.0,1,48.833837,2.319613,2014-09-22 19:04:49.901
221367,1148424,Entire home/apt,,Monnaie,30,4.5,2,1.0,188.0,1,48.853836,2.341352,2014-09-22 19:40:08.701
221745,1150777,Entire home/apt,,Picpus,1,5.0,2,1.0,123.0,3,48.84737,2.391511,2014-09-22 03:48:50.985
221754,1150845,Entire home/apt,,Villette,72,4.5,2,0.0,143.0,3,48.88452,2.368211,2014-09-22 04:48:28.794
221844,1138741,Entire home/apt,,Saint-Ambroise,3,4.5,4,1.0,123.0,7,48.864853,2.383471,2014-09-22 15:33:08.485
221915,1151632,Entire home/apt,,Chaussée-dAntin,19,4.5,8,3.0,304.0,3,48.870526,2.326407,2014-09-22 23:38:47.083
222130,240778,Entire home/apt,,Mail,3,5.0,2,1.0,158.0,4,48.868321,2.345858,2014-09-22 19:11:04.885
222369,1153405,Entire home/apt,,Ternes,2,4.0,4,1.0,203.0,3,48.879968,2.286375,2014-09-22 17:14:35.757
222707,1156650,Entire home/apt,,Saint-Georges,14,5.0,3,1.0,152.0,2,48.882245,2.332734,2014-09-23 01:52:01.073
222811,1156999,Entire home/apt,,Saint-Georges,10,5.0,2,1.0,101.0,3,48.878049,2.339123,2014-09-22 08:20:59.184
223610,14741973,Entire home/apt,,Saint-Germain-des-Prés,46,5.0,2,1.0,217.0,4,48.857261,2.333388,2014-09-22 12:08:57.759
224264,81728,Entire home/apt,,Val-de-Grace,2,5.0,3,1.0,282.0,5,48.843432,2.345851,2014-09-21 23:22:40.535
224415,34966,Entire home/apt,,Sainte-Marguerite,1,5.0,3,2.0,87.0,4,48.852574,2.374601,2014-09-22 16:58:23.126
224680,1169586,Entire home/apt,,Porte-Saint-Martin,27,4.5,4,1.0,123.0,1,48.869165,2.364816,2014-09-22 18:07:32.782
224948,996189,Private room,,Villette,33,4.5,2,1.0,58.0,1,48.883106,2.373064,2014-09-22 19:22:53.474
225515,1174944,Entire home/apt,,Amérique,168,4.5,3,2.0,90.0,2,48.887454,2.393142,2014-09-23 01:08:57.784
225523,1174997,Entire home/apt,,Grandes-Carrières,1,4.5,4,2.0,174.0,4,48.892901,2.339091,2014-09-23 01:52:18.537
225768,1176458,Entire home/apt,,Faubourg-Montmartre,8,5.0,2,1.0,123.0,2,48.872797,2.346522,2014-09-23 00:53:43.540
225868,1177181,Entire home/apt,,Arts-et-Metiers,87,5.0,4,1.0,116.0,1,48.864208,2.355418,2014-09-22 06:45:01.935
226556,1181306,Private room,,Enfants-Rouges,15,5.0,2,1.0,101.0,3,48.861177,2.36579,2014-09-23 02:42:43.778
226955,1184018,Entire home/apt,,Croulebarbe,3,4.5,6,3.0,348.0,4,48.837056,2.346694,2014-09-22 14:09:38.366
227001,735442,Entire home/apt,,Necker,8,5.0,4,2.0,232.0,4,48.844046,2.315317,2014-09-22 19:52:13.215
227023,1184338,Entire home/apt,,Saint-Germain-des-Prés,28,5.0,2,1.0,362.0,2,48.852863,2.331753,2014-09-22 22:19:49.900
227024,152242,Entire home/apt,,Muette,1,4.0,6,2.0,319.0,5,48.862229,2.275608,2014-09-22 22:26:16.849
228135,632079,Entire home/apt,,Archives,4,5.0,2,1.0,290.0,6,48.859627,2.361871,2014-09-22 02:43:03.912
228387,89494,Private room,,Saint-Vincent-de-Paul,70,5.0,2,1.0,65.0,4,48.879882,2.360376,2014-09-22 02:17:06.870
228434,1191937,Entire home/apt,,Quinze-Vingts,7,4.5,4,1.0,112.0,3,48.849754,2.375494,2014-09-22 07:23:53.856
228623,1152937,Entire home/apt,,Odeon,0,,2,1.0,261.0,3,48.852012,2.339294,2014-09-22 00:11:31.580
228675,1152937,Entire home/apt,,Monnaie,0,,2,1.0,246.0,3,48.852726,2.339441,2014-09-22 05:46:13.790
228677,1152937,Entire home/apt,,Odeon,1,5.0,2,1.0,232.0,3,48.85262,2.337414,2014-09-22 05:59:37.424
228688,1152937,Entire home/apt,,Ecole-Militaire,1,4.0,4,1.0,333.0,3,48.849471,2.315351,2014-09-22 07:10:17.601
228791,1152937,Entire home/apt,,Odeon,1,4.5,4,1.0,420.0,3,48.852321,2.337602,2014-09-22 19:40:41.688
229054,1195746,Entire home/apt,,Saint-Germain-des-Prés,4,4.5,6,2.0,507.0,1,48.854922,2.336634,2014-09-22 20:20:22.117
229202,1196794,Entire home/apt,,Sorbonne,83,4.5,2,1.0,65.0,2,48.846172,2.343596,2014-09-22 07:24:08.139
229372,1198087,Entire home/apt,,Porte-Saint-Denis,23,5.0,2,1.0,123.0,2,48.874474,2.355249,2014-09-23 02:43:02.808
229501,1175281,Entire home/apt,,Clignancourt,24,4.5,8,3.0,246.0,3,48.882844,2.338429,2014-09-22 12:29:47.717
229783,1200213,Entire home/apt,,Clignancourt,23,5.0,2,1.0,97.0,3,48.896169,2.343822,2014-09-22 15:58:39.040
230036,1172903,Entire home/apt,,Rochechouart,2,5.0,3,1.0,123.0,1,48.882205,2.344874,2014-09-22 15:34:58.574
230588,133165,Entire home/apt,,Charonne,0,,2,1.0,116.0,3,48.849139,2.401628,2014-09-22 20:09:26.340
230616,1205362,Entire home/apt,,Arts-et-Metiers,14,5.0,4,1.0,427.0,4,48.864991,2.354061,2014-09-22 23:19:48.751
231442,1210122,Entire home/apt,,Archives,34,4.5,2,1.0,217.0,2,48.860736,2.357774,2014-09-22 00:29:22.982
232077,2626,Entire home/apt,,Saint-Merri,57,4.5,3,0.0,114.0,2,48.857128,2.35107,2014-09-22 14:32:17.835
